time,cfl,pressure_at_valve
0.190944429,0.00031157,2700601.653
0.191255998,0.000311572,2700564.389
0.19156757,0.000311574,2700165.433
0.191879144,0.000311576,2699494.015
0.19219072,0.000311579,2698664.738
0.192502299,0.000311582,2697800.438
0.192813882,0.000311586,2697014.483
0.193125468,0.00031159,2696396.44
0.193437057,0.000311594,2696004.342
0.193748652,0.000311599,2695860.887
0.19406025,0.000311604,2695951.534
0.194371854,0.000311609,2696236.878
0.194449756,0.000311615,2696356.681
0.194761372,0.000311617,2696870.105
0.195072989,0.000311624,2697375.199
0.195384613,0.000311631,2697802.164
0.195696244,0.000311629,2698110.386
0.196007873,0.000311622,2698287.599
0.196319495,0.000311614,2698339.901
0.196397399,0.000311607,2698337.931
0.196416874,0.000311605,2698335.122
0.196728479,0.000311604,2698228.974
0.197040083,0.000311596,2698044.715
0.197351678,0.000311588,2697822.018
0.197663266,0.00031158,2697596.634
0.197974846,0.000311572,2697397.913
0.198286419,0.000311565,2697248.572
0.198597983,0.000311558,2697164.826
0.198909541,0.000311552,2697154.691
0.199221094,0.000311548,2697214.634
0.199532642,0.000311544,2697327.573
0.199844186,0.000311541,2697465.428
0.200155727,0.000311538,2697596.624
0.200467265,0.000311535,2697695.534
0.2007788,0.000311534,2697749.463
0.201090334,0.000311533,2697760.138
0.201401866,0.000311527,2697739.724
0.201713393,0.000311518,2697703.893
0.202024911,0.000311508,2697665.389
0.202336419,0.0003115,2697630.616
0.202647919,0.000311493,2697599.991
0.202959413,0.000311488,2697570.988
0.203270901,0.000311486,2697541.784
0.203582387,0.000311485,2697513.488
0.203893872,0.000311486,2697489.944
0.204205358,0.000311488,2697475.585
0.204516846,0.000311492,2697472.857
0.204828338,0.000311496,2697480.804
0.205139834,0.000311501,2697495.562
0.205451335,0.000311504,2697512.239
0.205762839,0.000311504,2697526.947
0.206074343,0.000311502,2697537.874
0.206385845,0.0003115,2697545.108
0.206697346,0.000311498,2697549.711
0.207008844,0.000311496,2697552.826
0.20732034,0.000311495,2697555.292
0.207631836,0.000311495,2697557.738
0.207943331,0.000311496,2697560.834
0.208254827,0.000311498,2697565.424
0.208566325,0.000311499,2697572.512
0.208877824,0.0003115,2697583.192
0.209189324,0.0003115,2697598.592
0.209500824,0.0003115,2697619.793
0.209812324,0.000311499,2697647.688
0.210123823,0.000311498,2697682.862
0.21043532,0.000311497,2697725.708
0.210746818,0.000311498,2697776.887
0.211058315,0.000311498,2697838.06
0.211369813,0.000311499,2697912.531
0.211681312,0.000311499,2698005.46
0.211992811,0.000311499,2698123.511
0.21230431,0.000311499,2698274.188
0.212615809,0.000311498,2698465.302
0.212927307,0.000311498,2698704.994
0.213238805,0.000311498,2699002.379
0.213550303,0.000311498,2699368.591
0.213861801,0.000311498,2699817.809
0.2141733,0.000311498,2700367.988
0.214484798,0.000311499,2701041.262
0.214796297,0.000311498,2701864.191
0.215107795,0.000311498,2702868.11
0.215419293,0.000311498,2704089.646
0.215730792,0.000311498,2705571.341
0.21604229,0.000311498,2707362.154
0.216353788,0.000311498,2709517.703
0.216665287,0.000311498,2712100.187
0.216976785,0.000311498,2715178.088
0.217288284,0.000311498,2718825.779
0.217599782,0.000311498,2723123.111
0.21791128,0.000311498,2728154.955
0.218222779,0.000311498,2734010.56
0.218534277,0.000311498,2740782.629
0.218845775,0.000311498,2748565.975
0.219157274,0.000311498,2757455.781
0.219468772,0.000311498,2767545.496
0.219780271,0.000311498,2778924.482
0.220091769,0.000311498,2791675.572
0.220403267,0.000311498,2805872.635
0.220714766,0.000311498,2821578.353
0.221026264,0.000311498,2838842.272
0.221337762,0.000311498,2857699.216
0.22164926,0.000311498,2878168.013
0.221960758,0.000311497,2900250.282
0.222272255,0.000311497,2923929.321
0.222583752,0.000311496,2949168.67
0.222895248,0.000311495,2975909.907
0.223206743,0.000311493,3004070.919
0.223518235,0.00031149,3033542.724
0.223829725,0.000311486,3064184.228
0.224141211,0.000311481,3095820.516
0.224452692,0.000311473,3128231.264
0.224764165,0.000311463,3161145.289
0.225075628,0.00031145,3194227.18
0.225387078,0.000311435,3227085.309
0.225698513,0.000311417,3259241.131
0.22600993,0.000311399,3290068.259
0.226321329,0.000311379,3318779.246
0.226632708,0.00031136,3344521.694
0.226944068,0.000311342,3366574.534
0.22725541,0.000311325,3384545.576
0.227566735,0.000311312,3398450.37
0.227878047,0.000311301,3408624.825
0.228189348,0.000311293,3415527.767
0.228500641,0.000311288,3419548.403
0.228811929,0.000311285,3420913.367
0.229123214,0.000311284,3419712.259
0.229434497,0.000311285,3415986.463
0.229745782,0.000311287,3409821.082
0.230057069,0.000311292,3401388.137
0.230368361,0.000311298,3390941.355
0.23067966,0.000311306,3378791.709
0.230990965,0.000311314,3365291.871
0.23130228,0.000311323,3350837.655
0.231613603,0.000311331,3335876.173
0.231924933,0.000311332,3320903.375
0.232236265,0.000311329,3306437.001
0.232547594,0.000311324,3292999.995
0.232858918,0.00031132,3281091.489
0.233170238,0.000311316,3271147.2
0.233481554,0.000311313,3263498.426
0.233792868,0.000311312,3258340.72
0.234104179,0.000311312,3255720.019
0.234415491,0.000311313,3255537.979
0.234726804,0.000311314,3257575.799
0.235038118,0.000311317,3261522.136
0.235349435,0.000311319,3266996.402
0.235660754,0.000311321,3273577.518
0.235972075,0.000311321,3280837.036
0.236283395,0.00031132,3288369.417
